PUNPCKHWD_m_x;Lp_m_x.tmp;32;PUNPCKHWD;m128;xmm;;
PUNPCKLBW_m_x;Lp_m_x.tmp;32;PUNPCKLBW;m128;xmm;;
PUNPCKLDQ_m_x;Lp_m_x.tmp;32;PUNPCKLDQ;m128;xmm;;
PUNPCKLQDQ_m_x;Lp_m_x.tmp;32;PUNPCKLQDQ;m128;xmm;;
PUNPCKLWD_m_x;Lp_m_x.tmp;32;PUNPCKLWD;m128;xmm;;
PXOR_m_x;Lp_m_x.tmp;32;PXOR;m128;xmm;;
RCPPS_m_x;Lp_m_x.tmp;32;RCPPS;m128;xmm;;
RSQRTPS_m_x;Lp_m_x.tmp;32;RSQRTPS;m128;xmm;;
SQRTPD_m_x;Lp_m_x.tmp;32;SQRTPD;m128;xmm;;
SQRTPS_m_x;Lp_m_x.tmp;32;SQRTPS;m128;xmm;;
SUBPD_m_x;Lp_m_x.tmp;32;SUBPD;m128;xmm;;
SUBPS_m_x;Lp_m_x.tmp;32;SUBPS;m128;xmm;;
UNPCKHPD_m_x;Lp_m_x.tmp;32;UNPCKHPD;m128;xmm;;
UNPCKHPS_m_x;Lp_m_x.tmp;32;UNPCKHPS;m128;xmm;;
UNPCKLPD_m_x;Lp_m_x.tmp;32;UNPCKLPD;m128;xmm;;
UNPCKLPS_m_x;Lp_m_x.tmp;32;UNPCKLPS;m128;xmm;;
VAESIMC_m_x;Lp_m_x.tmp;32;VAESIMC;m128;xmm;;
VCVTDQ2PS_m_x;Lp_m_x.tmp;32;VCVTDQ2PS;m128;xmm;;
VCVTPS2DQ_m_x;Lp_m_x.tmp;32;VCVTPS2DQ;m128;xmm;;
VCVTTPS2DQ_m_x;Lp_m_x.tmp;32;VCVTTPS2DQ;m128;xmm;;
VLDDQU_m_x;Lp_m_x.tmp;32;VLDDQU;m128;xmm;;
VMOVAPD_m_x;Lp_m_x.tmp;32;VMOVAPD;m128;xmm;;
VMOVAPS_m_x;Lp_m_x.tmp;32;VMOVAPS;m128;xmm;;
VMOVDQA_m_x;Lp_m_x.tmp;32;VMOVDQA;m128;xmm;;
VMOVDQU_m_x;Lp_m_x.tmp;32;VMOVDQU;m128;xmm;;
VMOVNTDQA_m_x;Lp_m_x.tmp;32;VMOVNTDQA;m128;xmm;;
VMOVSHDUP_m_x;Lp_m_x.tmp;32;VMOVSHDUP;m128;xmm;;
VMOVSLDUP_m_x;Lp_m_x.tmp;32;VMOVSLDUP;m128;xmm;;
VMOVUPD_m_x;Lp_m_x.tmp;32;VMOVUPD;m128;xmm;;
VMOVUPS_m_x;Lp_m_x.tmp;32;VMOVUPS;m128;xmm;;
VPABSB_m_x;Lp_m_x.tmp;32;VPABSB;m128;xmm;;
VPABSD_m_x;Lp_m_x.tmp;32;VPABSD;m128;xmm;;
VPABSW_m_x;Lp_m_x.tmp;32;VPABSW;m128;xmm;;
VPHMINPOSUW_m_x;Lp_m_x.tmp;32;VPHMINPOSUW;m128;xmm;;
VPTEST_m_x;Lp_m_x.tmp;32;VPTEST;m128;xmm;;
VRCPPS_m_x;Lp_m_x.tmp;32;VRCPPS;m128;xmm;;
VRSQRTPS_m_x;Lp_m_x.tmp;32;VRSQRTPS;m128;xmm;;
VSQRTPD_m_x;Lp_m_x.tmp;32;VSQRTPD;m128;xmm;;
VSQRTPS_m_x;Lp_m_x.tmp;32;VSQRTPS;m128;xmm;;
VTESTPD_m_x;Lp_m_x.tmp;32;VTESTPD;m128;xmm;;
VTESTPS_m_x;Lp_m_x.tmp;32;VTESTPS;m128;xmm;;
XORPD_m_x;Lp_m_x.tmp;32;XORPD;m128;xmm;;
XORPS_m_x;Lp_m_x.tmp;32;XORPS;m128;xmm;;
