PSADBW_xmm_xmm;Lp_x_x_deb.tmp;16;PSADBW;xmm;xmm;;
PSHUFB_xmm_xmm;Lp_x_x_deb.tmp;16;PSHUFB;xmm;xmm;;
PSIGNB_xmm_xmm;Lp_x_x_deb.tmp;16;PSIGNB;xmm;xmm;;
PSIGND_xmm_xmm;Lp_x_x_deb.tmp;16;PSIGND;xmm;xmm;;
PSIGNW_xmm_xmm;Lp_x_x_deb.tmp;16;PSIGNW;xmm;xmm;;
PSLLD_xmm_xmm;Lp_x_x_deb.tmp;16;PSLLD;xmm;xmm;;
PSLLQ_xmm_xmm;Lp_x_x_deb.tmp;16;PSLLQ;xmm;xmm;;
PSLLW_xmm_xmm;Lp_x_x_deb.tmp;16;PSLLW;xmm;xmm;;
PSRAD_xmm_xmm;Lp_x_x_deb.tmp;16;PSRAD;xmm;xmm;;
PSRAW_xmm_xmm;Lp_x_x_deb.tmp;16;PSRAW;xmm;xmm;;
PSRLD_xmm_xmm;Lp_x_x_deb.tmp;16;PSRLD;xmm;xmm;;
PSRLQ_xmm_xmm;Lp_x_x_deb.tmp;16;PSRLQ;xmm;xmm;;
PSRLW_xmm_xmm;Lp_x_x_deb.tmp;16;PSRLW;xmm;xmm;;
PSUBB_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBB;xmm;xmm;;
PSUBD_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBD;xmm;xmm;;
PSUBQ_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBQ;xmm;xmm;;
PSUBSB_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBSB;xmm;xmm;;
PSUBSW_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBSW;xmm;xmm;;
PSUBUSB_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBUSB;xmm;xmm;;
PSUBUSW_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBUSW;xmm;xmm;;
PSUBW_xmm_xmm;Lp_x_x_deb.tmp;16;PSUBW;xmm;xmm;;
PTEST_xmm_xmm;Lp_x_x_deb.tmp;16;PTEST;xmm;xmm;;
PUNPCKHBW_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKHBW;xmm;xmm;;
PUNPCKHDQ_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKHDQ;xmm;xmm;;
PUNPCKHQDQ_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKHQDQ;xmm;xmm;;
PUNPCKHWD_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKHWD;xmm;xmm;;
PUNPCKLBW_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKLBW;xmm;xmm;;
PUNPCKLDQ_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKLDQ;xmm;xmm;;
PUNPCKLQDQ_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKLQDQ;xmm;xmm;;
PUNPCKLWD_xmm_xmm;Lp_x_x_deb.tmp;16;PUNPCKLWD;xmm;xmm;;
PXOR_xmm_xmm;Lp_x_x_deb.tmp;16;PXOR;xmm;xmm;;
RCPPS_xmm_xmm;Lp_x_x_deb.tmp;16;RCPPS;xmm;xmm;;
RCPSS_xmm_xmm;Lp_x_x_deb.tmp;16;RCPSS;xmm;xmm;;
RSQRTPS_xmm_xmm;Lp_x_x_deb.tmp;16;RSQRTPS;xmm;xmm;;
RSQRTSS_xmm_xmm;Lp_x_x_deb.tmp;16;RSQRTSS;xmm;xmm;;
SQRTPD_xmm_xmm;Lp_x_x_deb.tmp;16;SQRTPD;xmm;xmm;;
SQRTPS_xmm_xmm;Lp_x_x_deb.tmp;16;SQRTPS;xmm;xmm;;
SQRTSD_xmm_xmm;Lp_x_x_deb.tmp;16;SQRTSD;xmm;xmm;;
SQRTSS_xmm_xmm;Lp_x_x_deb.tmp;16;SQRTSS;xmm;xmm;;
SUBPD_xmm_xmm;Lp_x_x_deb.tmp;16;SUBPD;xmm;xmm;;
SUBPS_xmm_xmm;Lp_x_x_deb.tmp;16;SUBPS;xmm;xmm;;
SUBSD_xmm_xmm;Lp_x_x_deb.tmp;16;SUBSD;xmm;xmm;;
SUBSS_xmm_xmm;Lp_x_x_deb.tmp;16;SUBSS;xmm;xmm;;
UCOMISD_xmm_xmm;Lp_x_x_deb.tmp;16;UCOMISD;xmm;xmm;;
UCOMISS_xmm_xmm;Lp_x_x_deb.tmp;16;UCOMISS;xmm;xmm;;
UNPCKHPD_xmm_xmm;Lp_x_x_deb.tmp;16;UNPCKHPD;xmm;xmm;;
UNPCKHPS_xmm_xmm;Lp_x_x_deb.tmp;16;UNPCKHPS;xmm;xmm;;
UNPCKLPD_xmm_xmm;Lp_x_x_deb.tmp;16;UNPCKLPD;xmm;xmm;;
UNPCKLPS_xmm_xmm;Lp_x_x_deb.tmp;16;UNPCKLPS;xmm;xmm;;
VAESIMC_xmm_xmm;Lp_x_x_deb.tmp;16;VAESIMC;xmm;xmm;;
VCOMISD_xmm_xmm;Lp_x_x_deb.tmp;16;VCOMISD;xmm;xmm;;
VCOMISS_xmm_xmm;Lp_x_x_deb.tmp;16;VCOMISS;xmm;xmm;;
VCVTDQ2PD_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTDQ2PD;xmm;xmm;;
VCVTDQ2PS_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTDQ2PS;xmm;xmm;;
VCVTPD2DQ_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTPD2DQ;xmm;xmm;;
VCVTPD2PS_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTPD2PS;xmm;xmm;;
VCVTPS2DQ_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTPS2DQ;xmm;xmm;;
VCVTPS2PD_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTPS2PD;xmm;xmm;;
VCVTTPD2DQ_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTTPD2DQ;xmm;xmm;;
VCVTTPS2DQ_xmm_xmm;Lp_x_x_deb.tmp;16;VCVTTPS2DQ;xmm;xmm;;
VMASKMOVDQU_xmm_xmm;Lp_x_x_deb.tmp;16;VMASKMOVDQU;xmm;xmm;;
VMOVAPD_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVAPD;xmm;xmm;;
VMOVAPS_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVAPS;xmm;xmm;;
VMOVDDUP_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVDDUP;xmm;xmm;;
VMOVDQA_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVDQA;xmm;xmm;;
VMOVDQA_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVDQA;xmm;xmm;;
VMOVDQU_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVDQU;xmm;xmm;;
VMOVDQU_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVDQU;xmm;xmm;;
VMOVSHDUP_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVSHDUP;xmm;xmm;;
VMOVSLDUP_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVSLDUP;xmm;xmm;;
VMOVUPD_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVUPD;xmm;xmm;;
VMOVUPD_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVUPD;xmm;xmm;;
VMOVUPS_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVUPS;xmm;xmm;;
VMOVUPS_xmm_xmm;Lp_x_x_deb.tmp;16;VMOVUPS;xmm;xmm;;
VPABSB_xmm_xmm;Lp_x_x_deb.tmp;16;VPABSB;xmm;xmm;;
VPABSD_xmm_xmm;Lp_x_x_deb.tmp;16;VPABSD;xmm;xmm;;
VPABSW_xmm_xmm;Lp_x_x_deb.tmp;16;VPABSW;xmm;xmm;;
VPHMINPOSUW_xmm_xmm;Lp_x_x_deb.tmp;16;VPHMINPOSUW;xmm;xmm;;
VPMOVSXBD_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVSXBD;xmm;xmm;;
VPMOVSXBQ_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVSXBQ;xmm;xmm;;
VPMOVSXBW_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVSXBW;xmm;xmm;;
VPMOVSXDQ_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVSXDQ;xmm;xmm;;
VPMOVSXWD_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVSXWD;xmm;xmm;;
VPMOVSXWQ_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVSXWQ;xmm;xmm;;
VPMOVZXBD_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVZXBD;xmm;xmm;;
VPMOVZXBQ_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVZXBQ;xmm;xmm;;
VPMOVZXBW_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVZXBW;xmm;xmm;;
VPMOVZXDQ_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVZXDQ;xmm;xmm;;
VPMOVZXWD_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVZXWD;xmm;xmm;;
VPMOVZXWQ_xmm_xmm;Lp_x_x_deb.tmp;16;VPMOVZXWQ;xmm;xmm;;
VPTEST_xmm_xmm;Lp_x_x_deb.tmp;16;VPTEST;xmm;xmm;;
VRCPPS_xmm_xmm;Lp_x_x_deb.tmp;16;VRCPPS;xmm;xmm;;
VRSQRTPS_xmm_xmm;Lp_x_x_deb.tmp;16;VRSQRTPS;xmm;xmm;;
VSQRTPD_xmm_xmm;Lp_x_x_deb.tmp;16;VSQRTPD;xmm;xmm;;
VSQRTPS_xmm_xmm;Lp_x_x_deb.tmp;16;VSQRTPS;xmm;xmm;;
VTESTPD_xmm_xmm;Lp_x_x_deb.tmp;16;VTESTPD;xmm;xmm;;
VTESTPS_xmm_xmm;Lp_x_x_deb.tmp;16;VTESTPS;xmm;xmm;;
VUCOMISD_xmm_xmm;Lp_x_x_deb.tmp;16;VUCOMISD;xmm;xmm;;
VUCOMISS_xmm_xmm;Lp_x_x_deb.tmp;16;VUCOMISS;xmm;xmm;;
XORPD_xmm_xmm;Lp_x_x_deb.tmp;16;XORPD;xmm;xmm;;
XORPS_xmm_xmm;Lp_x_x_deb.tmp;16;XORPS;xmm;xmm;;
